Year,Rank,Title,Artist,First Feature,Second Feature,Genres,Duration,Popularity,Spotify ID
2010,90,Right Above It,Lil Wayne,Drake,,,4:31,67.0,1kMuU3TNQvHbqvXCWBodmP
2010,91,The House That Built Me,Miranda Lambert,,,,3:56,62.0,02eD9ymfJOJOhM97HYp5R9
2010,92,If I Die Young,The Band Perry,,,,3:42,64.0,4u26EevCNXMhlvE1xFBJwX
2010,93,The Only Exception,Paramore,,,,4:27,74.0,7JIuqL4ZqkpfGKQhYlrirs
2010,94,American Honey,Lady A,,,,3:44,60.0,4xInIiKipU1mtUogJ3ZdYr
2010,95,King of Anything,Sara Bareilles,,,,3:27,54.0,3VA8T3rNy5V24AXxNK5u9E
2010,96,Life After You,Daughtry,,,,3:26,52.0,4gWTBq5Jftq5CEKYpLXD8R
2010,97,Smile,Uncle Kracker,,,,3:21,60.0,4ZC8hXXqu2hPcDLw9QTdtQ
2010,98,Teach Me How to Dougie,Cali Swag District,,,,3:57,66.0,61LtVmmkGr8P9I2tSPvdpf
2010,99,Try Sleeping with a Broken Heart,Alicia Keys,,,,4:09,58.0,1yK9LISg5uBOOW5bT2Wm0i
2010,100,"Lover, Lover",Jerrod Niemann,,,,3:13,55.0,5UzU0qw21okODBNUnxptVo
2011,1,Rolling in the Deep,Adele,,,,3:48,76.0,1c8gk2PeTE04A1pIDH9YMk
2011,2,Party Rock Anthem,LMFAO,Lauren Bennett,GoonRock,,4:22,67.0,0IkKz2J93C94Ei4BvDop7P
2011,3,Firework,Katy Perry,,,,3:47,69.0,4r6eNCsrZnQWJzzvFh4nlg
2011,4,E.T.,Katy Perry,,,,3:26,62.0,4kkeuVl6gF3RMqE4Nn5W3E
2011,5,Give Me Everything (feat. Nayer),Pitbull,AFROJACK,Ne-Yo,,4:12,84.0,4QNpBfC0zvjKqPJcyqBy9W
2011,6,Grenade,Bruno Mars,,,,3:42,77.0,2tJulUYLDKOg9XrtVkMgcJ
2011,7,Fuck You,CeeLo Green,,,,3:42,63.0,4ycLiPVzE5KamivXrAzGFG
2011,8,Super Bass,Nicki Minaj,,,,3:20,77.0,3hlksXnvbKogFdPbpO9vel
2011,9,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,Christina Aguilera,,,3:21,70.0,7LcfRTgAVTs5pQGEQgUEzN
2011,10,Just Can’t Get Enough,Black Eyed Peas,,,,3:39,76.0,3JA9Jsuxr4xgHXEawAdCp4
2011,11,On The Floor,Jennifer Lopez,Pitbull,,,4:44,78.0,3C0nOe05EIt1390bVABLyN
2011,12,S&M,Rihanna,,,,4:03,81.0,7ySUcLPVX7KudhnmNcgY2D
2011,13,Pumped Up Kicks,Foster The People,,,,3:59,83.0,7w87IxuO7BDcJ3YUqCyMTT
2011,14,Last Friday Night (T.G.I.F.),Katy Perry,,,,3:50,74.0,3avYqdwHKEq8beXbeWCKqJ
2011,15,Just the Way You Are,Bruno Mars,,,,3:40,85.0,7BqBn9nzAq8spo5e7cZ0dJ
2011,16,Tonight (I'm Lovin' You),Enrique Iglesias,Ludacris,DJ Frank E,,3:51,50.0,79R98MwYRcQZdAzjjzUbiX
2011,17,Raise Your Glass,P!nk,,,,3:22,75.0,1gv4xPanImH17bKZ9rOveR
2011,18,Born This Way,Lady Gaga,,,,4:20,65.0,6r2BECwMgEoRb5yLfp0Hca
2011,19,F**kin' Perfect - Radio Edit,P!nk,,,,3:33,64.0,3ueoTboomKEQpI3r9z47Kg
2011,20,What's My Name?,Rihanna,Drake,,,4:23,73.0,6DkXLzBQT7cwXmTyzAB1DJ
2011,21,Look At Me Now (feat. Lil' Wayne & Busta Rhymes),Chris Brown,Lil Wayne,Busta Rhymes,,3:42,68.0,3hsmbFKT5Cujb5GQjqEU39
2011,22,Down On Me,Jeremih,50 Cent,,,3:48,72.0,0x3TibRgnSqzkcwrqBd4iX
2011,23,How To Love,Lil Wayne,,,,4:00,66.0,5W7BcYDIaeXnpG3e39T7hJ
2011,24,Someone Like You,Adele,,,,4:45,76.0,1zwMYTA5nlNjZxYrvBB2pV
2011,25,Good Life,OneRepublic,,,,4:13,70.0,6OtCIsQZ64Vs1EbzztvAv4
2011,26,The Lazy Song,Bruno Mars,,,,3:09,70.0,1ExfPZEiahqhLyajhybFeS
2011,27,Till the World Ends,Britney Spears,,,,3:57,63.0,38iU2jg98IZZEIJPrP7aWD
2011,28,The Show Goes On,Lupe Fiasco,,,,3:59,67.0,4NTWZqvfQTlOMitlVn6tew
2011,29,The Edge Of Glory,Lady Gaga,,,,5:20,60.0,0JNdS1n0ifOP25XvhwAMgM
2011,30,We R Who We R,Kesha,,,,3:24,70.0,3LUWWox8YYykohBbHUrrxd
2011,31,Black and Yellow,Wiz Khalifa,,,,3:37,72.0,5A6OHHy73AR5tLxgTc98zz
2011,32,Tonight Tonight,Hot Chelle Rae,,,,3:20,66.0,2i0AUcEnsDm3dsqLrFWUCq
2011,33,Blow,Kesha,,,,3:39,70.0,3pYDZTJM2tVBUhIRifWVzI
2011,34,Lighters,Bad Meets Evil,Bruno Mars,,,5:03,68.0,5zpDHEU12zATwLGvozxPw2
2011,35,If I Die Young,The Band Perry,,,,3:42,64.0,4u26EevCNXMhlvE1xFBJwX
2011,36,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,Adam Levine,,,3:30,78.0,0qOnSQQF0yzuPWsXrQ9paz
2011,37,The Time (Dirty Bit),Black Eyed Peas,,,,5:07,69.0,7vWFaMq63AwkFDhS2OAg5u
2011,38,Coming Home,Diddy - Dirty Money,Skylar Grey,,,3:58,64.0,6Iocm6VMu6bVNYwiDoyQFW
2011,39,Hey Baby (Drop It to the Floor) (feat. T-Pain),Pitbull,T-Pain,,,3:54,74.0,3rfhI32Il2hVRKDkuGeeen
2011,40,Only Girl (In The World),Rihanna,,,,3:55,82.0,2ENexcMEMsYk0rVJigVD3i
2011,41,6 Foot 7 Foot,Lil Wayne,Cory Gunz,,,4:08,69.0,5Qy6a5KzM4XlRxsNcGYhgH
2011,42,Just A Kiss,Lady A,,,,3:38,62.0,2OXidlnDThZR3zf36k6DVL
2011,43,Dirt Road Anthem,Jason Aldean,,,,3:49,69.0,5ZVGvay4xwgXMnQWffNYeU
2011,44,Dynamite,Taio Cruz,,,,3:23,70.0,1DqdF42leyFIzqNDv9CjId
2011,45,No Hands (feat. Roscoe Dash & Wale),Waka Flocka Flame,Roscoe Dash,Wale,,4:23,74.0,03tqyYWC9Um2ZqU0ZN849H
2011,46,I Wanna Go,Britney Spears,,,,3:30,66.0,5cCAZS9VhLGEDV4NCfieeg
2011,47,I'm On One,DJ Khaled,Drake,Rick Ross,,4:56,68.0,608a1wIsSd5KzMEqm1O7w3
2011,48,You Make Me Feel... (feat. Sabi),Cobra Starship,Sabi,,,3:35,68.0,16Of7eeW44kt0a1M0nitHM
2011,49,Yeah 3x,Chris Brown,,,,4:01,67.0,2QtxlzvSBONjs1bDC34ixs
2011,50,Moment 4 Life,Nicki Minaj,Drake,,,4:39,68.0,1ia019RqDK2o4QiANR1Dyn
2011,51,I Need A Doctor,Dr. Dre,Eminem,Skylar Grey,,4:43,66.0,70ATm56tH7OrQ1zurYssz0
2011,52,Just A Dream,Nelly,,,,3:57,73.0,3ZdJffjzJWFimSQyxgGIxN
2011,53,Motivation,Kelly Rowland,Lil Wayne,,,3:50,65.0,6rbhWExtuchhpLC5fHnB8n
2011,54,Stereo Love - Radio Edit,Edward Maya,Vika Jigulina,,,3:05,69.0,11Iv8RCFmeImLOpaHYxKb4
2011,55,jar of hearts,Christina Perri,,,,4:06,69.0,0HZhYMZOcUzZKSFwPOti6m
2011,56,Roll Up,Wiz Khalifa,,,,3:47,60.0,53DB6LJV9B8sz0p1s6tlGS
2011,57,Sexy And I Know It,LMFAO,,,,3:19,62.0,0obBFrPYkSoBJbvHfUIhkv
2011,58,Rocketeer,Far East Movement,Ryan Tedder,Ruff Loaderz,,3:31,65.0,45sDIKapDyxPl307QpEAwl
2011,59,All Of The Lights,Kanye West,,,,4:59,76.0,22L7bfCiAkJo5xGSQgmiIO
2011,60,Hold It Against Me,Britney Spears,,,,3:48,54.0,7Dyq1bhhjknLKEGg4k5NLr
2011,61,More - RedOne Jimmy Joker Remix,USHER,,,,3:39,67.0,0aBKFfdyOD1Ttvgv0cfjjJ
2011,62,What the Hell,Avril Lavigne,,,,3:40,72.0,2z4U9d5OAA4YLNXoCgioxo
2011,63,Written in the Stars (feat. Eric Turner),Tinie Tempah,Eric Turner,,,3:39,49.0,61HQWI1Woxup7CnGwVUsdI
2011,64,Bottoms Up (feat. Nicki Minaj),Trey Songz,Nicki Minaj,,,4:02,70.0,4AYX69oFP3UOS1CFmV9UfO
2011,65,DJ Got Us Fallin' In Love (feat. Pitbull),USHER,Pitbull,,,3:40,81.0,4356Typ82hUiFAynbLYbPn
2011,66,For the First Time,The Script,,,,4:12,58.0,09ZcYBGFX16X8GMDrvqQwt
2011,67,Honey Bee,Blake Shelton,,,,3:30,58.0,0gY2iq0xJPRoIB1PScKSw4
2011,68,Don't You Wanna Stay (with Kelly Clarkson),Jason Aldean,Kelly Clarkson,,,4:16,56.0,0ZbmQnOlXM8liVcNVtNxmD
2011,69,We Found Love,Rihanna,Calvin Harris,,,3:35,81.0,6qn9YLKt13AGvpq9jfO8py
2011,70,Pretty Girl Rock,Keri Hilson,,,,4:03,61.0,2Adn2LNgkHMH5TelQVAu4n
2011,71,Yoü And I,Lady Gaga,,,,5:07,55.0,6rkAY9rk1NTFB94QxG3LJR
2011,72,Like A G6,Far East Movement,The Cataracs,DEV,,3:36,69.0,4DvhkX2ic4zWkQeWMwQ2qf
2011,73,Without You (feat. Usher),David Guetta,USHER,,,3:28,62.0,1tAutlhI9FwnKn7fVgmd5P
2011,74,Back To December (Taylor's Version),Taylor Swift,,,,4:54,71.0,79uDOz0zuuWS7HWxzMmTa2
2011,75,Teenage Dream,Katy Perry,,,,3:47,72.0,5jzKL4BDMClWqRguW5qZvh
2011,76,Crazy Girl,Eli Young Band,,,,3:20,64.0,1nVLAEzhBXMJLR5zAl90Nl
2011,77,Cheers (Drink To That),Rihanna,,,,4:21,51.0,3DDBW9yeXc0RQUAOBeKYti
2011,78,Who Says,Selena Gomez & The Scene,,,,3:15,71.0,3TcL0dyCMyr0kyTTc4NLgI
2011,79,Barefoot Blue Jean Night,Jake Owen,,,,2:47,71.0,3ts6xK5GzfMAAriT9AIBmP
2011,80,Knee Deep (feat. Jimmy Buffett),Zac Brown Band,Jimmy Buffett,,,3:23,68.0,60IGhnH20N82dNxKnc8jDd
2011,81,Country Girl (Shake It For Me),Luke Bryan,,,,3:45,73.0,0JbSghVDghtFEurrSO8JrC
2011,82,Remind Me (with Carrie Underwood),Brad Paisley,Carrie Underwood,,,4:31,54.0,4ABua0yuWcpTotImEEJTaw
2011,83,In The Dark,DEV,,,,3:46,52.0,1pbHy9VBpSyZh56xuujZz0
2011,84,Backseat (feat. The Cataracs & Dev),New Boyz,The Cataracs,DEV,,3:44,40.0,4dWjQ3wEfW6KPaaxCoaPH4
2011,85,Headlines,Drake,,,,3:55,78.0,6LxSe8YmdPxy095Ux6znaQ
2011,86,Best Thing I Never Had,Beyoncé,,,,4:13,64.0,3lBRNqXjPp2j3JMTCXDTNO
2011,87,Don't Wanna Go Home,Jason Derulo,,,,3:26,58.0,1r3myKmjWoOqRip99CmSj1
2011,88,Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guetta,Flo Rida,Nicki Minaj,,3:30,65.0,63rbP24OzfaQCJjsHWZXnY
2011,89,She Ain't You,Chris Brown,,,,4:08,60.0,3dhvQUA0NyrAea4vQ7X6Gn
2011,90,Take A Back Road,Rodney Atkins,,,,3:29,68.0,7B6m8tHAYZsOKOKMU5SR2n
2011,91,Please Don't Go,Mike Posner,,,,3:16,63.0,6jg5SRvdGxvJ0DzNV0UqEK
2011,92,Sure Thing,Miguel,,,,3:15,84.0,0JXXNGljqupsJaZsgSbMZV
2011,93,Price Tag,Jessie J,B.o.B,,,3:43,60.0,5mvKuE9Lf9ARVXVXA32kK9
2011,94,God Gave Me You,Blake Shelton,,,,3:49,56.0,0w9LJae3sVlZlH2CnxTInF
2011,95,She Will,Lil Wayne,Drake,,,5:05,72.0,0b4M7hd7mzLTm99MrMeZsp
2011,96,Are You Gonna Kiss Me Or Not,Thompson Square,,,,3:04,59.0,2oyJMZrw1DGvvkT2NbCZ0Y
2011,97,Animal,Neon Trees,,,,3:32,68.0,1fBl642IhJOE5U319Gy2Go
2011,98,You and Tequila (feat. Grace Potter),Kenny Chesney,Grace Potter,,,4:02,58.0,1t2hJFgJyUPD2crOafMUEk
2011,99,Colder Weather,Zac Brown Band,,,"country, acoustic country",4:33,66.0,3U8dHeggJ8IBe0UCb1gbyB
2011,100,My Last,Big Sean,Chris Brown,,,4:14,54.0,70tFuqBcduJv15bEnOPRTh
2012,1,Somebody That I Used To Know,Gotye,Kimbra,,,4:04,74.0,4wCmqSrbyCgxEXROQE6vtV
2012,2,Call Me Maybe,Carly Rae Jepsen,,,,3:13,71.0,3TGRqZ0a2l1LRblBkJoaDx
2012,3,We Are Young (feat. Janelle Monáe),fun.,Janelle Monáe,,,4:10,73.0,7a86XRg84qjasly9f6bPSD
2012,4,Payphone,Maroon 5,Wiz Khalifa,,,3:51,70.0,4P0osvTXoSYZZC2n8IFH3c
2012,5,Lights,Ellie Goulding,,,,4:04,66.0,11ozIUBoXAgRTVWelDn4pL
2012,6,Glad You Came,The Wanted,,,,3:17,75.0,5yDL13y5giogKs2fSNf7sj
2012,7,Stronger (What Doesn't Kill You),Kelly Clarkson,,,,3:41,62.0,6D60klaHqbCl9ySc8VcRss
2012,8,We Found Love,Rihanna,Calvin Harris,,,3:35,81.0,6qn9YLKt13AGvpq9jfO8py
2012,9,Starships,Nicki Minaj,,,,3:30,72.0,1oHNvJVbFkexQc0BpQp7Y4
2012,10,What Makes You Beautiful,One Direction,,,,3:19,82.0,4cluDES4hQEUhmXj6TXkSo
2012,11,Wild Ones (feat. Sia),Flo Rida,Sia,,,3:52,76.0,1NpW5kyvO4XrNJ3rnfcNy3
2012,12,Set Fire to the Rain,Adele,,,,4:02,77.0,73CMRj62VK8nUS4ezD2wvi
2012,13,Sexy And I Know It,LMFAO,,,,3:19,62.0,0obBFrPYkSoBJbvHfUIhkv
2012,14,Some Nights,fun.,,,,4:37,67.0,6t6oULCRS6hnI7rm0h5gwl
2012,15,Wide Awake,Katy Perry,,,,3:40,71.0,1rUQmXEy41tXwHIKFECNTa
2012,16,Good Feeling,Flo Rida,,,,4:08,77.0,2LEF1A8DOZ9wRYikWgVlZ8
2012,17,Whistle,Flo Rida,,,,3:44,74.0,3bC1ahPIYt1btJzSSEyyrF
2012,18,One More Night,Maroon 5,,,,3:39,70.0,4XNrMwGx1SqP01sqkGTDmo
2012,19,Drive By,Train,,,,3:15,79.0,0KAiuUOrLTIkzkpfpn9jb9
2012,20,The Motto,Drake,Lil Wayne,,,3:01,72.0,4Kz4RdRCceaA9VgTqBhBfa
2012,21,Where Have You Been,Rihanna,,,,4:02,72.0,5WQQIDU3HRaMyPkob8mpFb
2012,22,Everybody Talks,Neon Trees,,,,2:57,76.0,2iUmqdfGZcHIhS3b9E9EWq
2012,23,Take Care,Drake,Rihanna,,,4:37,73.0,124NFj84ppZ5pAxTuVQYCQ
2012,24,Titanium (feat. Sia),David Guetta,Sia,,,4:05,68.0,0lHAMNU8RGiIObScrsRgmP
2012,25,I Won't Give Up,Jason Mraz,,,,4:00,68.0,53QF56cjZA9RTuuMZDrSA6
2012,26,It Will Rain,Bruno Mars,,,,4:17,71.0,0RUGuh2uSNFJpGMSsD1F5C
2012,27,Mercy,Kanye West,Big Sean,Pusha T,,5:29,67.0,4qikXelSRKvoCqFcHLB2H2
2012,28,Boyfriend,Justin Bieber,,,,2:51,73.0,3UGIZ8qcrMTwzLbx6Kttqt
2012,29,Party Rock Anthem,LMFAO,Lauren Bennett,GoonRock,,4:22,67.0,0IkKz2J93C94Ei4BvDop7P
2012,30,Too Close,Alex Clare,,,,4:16,57.0,4sK96UnGx3NjBaqvfTG2dm
2012,31,Part Of Me,Katy Perry,,,,3:36,69.0,6yARPLK0PV4heEyh7pVMGz
2012,32,"Young, Wild & Free (feat. Bruno Mars)",Snoop Dogg,Wiz Khalifa,Bruno Mars,,3:27,74.0,5HQVUIKwCEXpe7JIHyY734
2012,33,We Are Never Ever Getting Back Together (Taylor's Version),Taylor Swift,,,,3:13,72.0,5YqltLsjdqFtvqE7Nrysvs
2012,34,As Long As You Love Me,Justin Bieber,Big Sean,,,3:49,65.0,75lo8VozcCLRG9WGG674iD
2012,35,Turn Me On (feat. Nicki Minaj),David Guetta,Nicki Minaj,,,3:19,60.0,6JOlNkT0QdHeZB0wPbI9IR
2012,36,"Moves Like Jagger - Studio Recording From ""The Voice"" Performance",Maroon 5,Christina Aguilera,,,3:21,70.0,7LcfRTgAVTs5pQGEQgUEzN
2012,37,Blow Me (One Last Kiss),P!nk,,,,4:15,63.0,4k80K0b6KZ2QjAYkXON7q6
2012,38,Good Time,Owl City,Carly Rae Jepsen,,,3:25,75.0,1kPpge9JDLpcj15qgrPbYX
2012,39,Give Your Heart a Break,Demi Lovato,,,,3:25,69.0,3sP3c86WFjOzHHnbhhZcLA
2012,40,Ni**as In Paris,JAY-Z,Kanye West,,,3:39,79.0,1auxYwYrFRqZP7t3s7w4um
2012,41,The One That Got Away,Katy Perry,,,,3:47,70.0,6hkOqJ5mE093AQf2lbZnsG
2012,42,Feel So Close - Radio Edit,Calvin Harris,,,,3:26,80.0,1gihuPhrLraKYrJMAEONyc
2012,43,Someone Like You,Adele,,,,4:45,76.0,1zwMYTA5nlNjZxYrvBB2pV
2012,44,Scream,USHER,,,,3:54,65.0,12eMQUn2GzfsfsQLH53M19
2012,45,Rack City,Tyga,,,,3:28,67.0,7rPLYmabWMobWhoIqZe6rh
2012,46,Domino,Jessie J,,,,3:51,66.0,6MAdEUilV2p9RQUqE5bMAK
2012,47,Gangnam Style (강남스타일),PSY,,,,3:39,73.0,03UrZgTINDqvnUMbbIMhql
2012,48,International Love (feat. Chris Brown),Pitbull,Chris Brown,,,3:47,78.0,62zFEHfAYl5kdHYOivj4BC
2012,49,Home,Phillip Phillips,,,,3:30,67.0,1EAgPzRbK9YmdOESSMUm6P
2012,50,Without You (feat. Usher),David Guetta,USHER,,,3:28,62.0,1tAutlhI9FwnKn7fVgmd5P
2012,51,Ass Back Home (feat. Neon Hitch),Gym Class Heroes,Neon Hitch,,,3:42,57.0,3bfqkspKABT4pPicm6wC9F
2012,52,Wanted,Hunter Hayes,,,,3:48,60.0,0p1BcEcYVO3uk4KDf3gzkY
2012,53,Drunk On You,Luke Bryan,,,,3:33,64.0,3kv6omImmKEfOVJWjstusF
2012,54,No Lie,2 Chainz,Drake,,,3:57,57.0,6j9iyrrmqWlQZ5SD1hSTaq
2012,55,Want U Back,Cher Lloyd,,,,3:34,60.0,6E11E0lT5Zy7yb6iT3y8DN
2012,56,Don't Wake Me Up,Chris Brown,,,,3:42,60.0,18VfHIPaCo0s6FTi1Fnp6T
2012,57,Dance (A$$) Remix,Big Sean,Nicki Minaj,,,3:40,57.0,3ZAMtgYJFoHwJjFkhkXqKr
2012,58,Springsteen,Eric Church,,,,4:23,73.0,05ZACkzW8YbRq3eFgIfSNB
2012,59,Brokenhearted,Karmin,,,,3:47,58.0,4urcG6Nfubqsuqy3juMjBi
2012,60,Not Over You,Gavin DeGraw,,,,3:38,60.0,6j7hih15xG2cdYwIJnQXsq
2012,61,Stereo Hearts (feat. Adam Levine),Gym Class Heroes,Adam Levine,,,3:30,78.0,0qOnSQQF0yzuPWsXrQ9paz
2012,62,"Back in Time - featured in ""Men In Black 3""",Pitbull,,,,3:27,53.0,3eQlGeyuSibgAGPEJugaDW
2012,63,Work Out,J. Cole,,,,3:55,79.0,2wAJTrFhCnQyNSD3oUgTZO
2012,64,Rumour Has It,Adele,,,,3:43,64.0,2A73XBDBQgmdXO8VsXPWIs
2012,65,Let's Go (feat. Ne-Yo),Calvin Harris,Ne-Yo,,,3:52,63.0,4wkQmYpAaMe41Rc3sYZ7Vz
2012,66,Good Girl,Carrie Underwood,,,,3:25,56.0,20DfkHC5grnKNJCzZQB6KC
2012,67,Pontoon,Little Big Town,,,,3:32,59.0,2Gy3XMLbBxACZ4tXdFRGr7
2012,68,Ho Hey,The Lumineers,,,,2:43,80.0,0DwClY2t9YAWHBROMIgrXb
2012,69,Paradise,Coldplay,,,,4:38,80.0,6nek1Nin9q48AVZcWs9e9D
2012,70,Blown Away,Carrie Underwood,,,,4:00,60.0,0vFMQi8ZnOM2y8cuReZTZ2
2012,71,Rolling in the Deep,Adele,,,,3:48,76.0,1c8gk2PeTE04A1pIDH9YMk
2012,72,Climax,USHER,,,,3:52,58.0,5pyVqlqThcxI7tPDjHIzPh
2012,73,"Work Hard, Play Hard",Wiz Khalifa,,,,3:39,57.0,1ms5tNNdPouTtcD2oVF9Oz
2012,74,Let Me Love You (Until You Learn To Love Yourself),Ne-Yo,,,,4:11,66.0,4kte3OcW800TPvOVgrLLj8
2012,75,Pound The Alarm,Nicki Minaj,,,,3:25,59.0,0LohatbcUXRauoeMlR1jnS
2012,76,Come Over,Kenny Chesney,,,,4:08,52.0,6BCrbWBpb8d6KWmEqZ41tr
2012,77,Heart Attack,Trey Songz,,,,3:53,53.0,25CA8QVJQrh5R05UUCaODM
2012,78,Drank in My Cup,Kirko Bangz,,,,3:52,62.0,3m8CQnnfJJp4eQMWWl3zay
2012,79,Birthday Cake,Rihanna,,,,1:18,53.0,4EfN6bixdOOgoLYR5C4cWo
2012,80,So Good,B.o.B,,,,3:33,59.0,28GUjBGqZVcAV4PHSYzkj2
2012,81,50 Ways to Say Goodbye,Train,,,,4:07,65.0,2NniAhAtkRACaMeYt48xlD
2012,82,Red Solo Cup,Toby Keith,,,,3:43,62.0,4YKAOXyqkKZ5gOZR0AmVMN
2012,83,Love You Like A Love Song,Selena Gomez & The Scene,,,,3:08,79.0,0laYHRpNTS6i8FXdupHkJ4
2012,84,Turn Up the Music,Chris Brown,,,,3:47,61.0,1RMRkCn07y2xtBip9DzwmC
2012,85,Die Young,Kesha,,,,3:31,78.0,7EQGXaVSyEDsCWKmUcfpLk
2012,86,5 O'Clock (feat. Lily Allen & Wiz Khalifa),T-Pain,Lily Allen,Wiz Khalifa,,4:41,56.0,42EMFjvFtOki8MA0JNZqVK
2012,87,a thousand years,Christina Perri,,,,4:45,80.0,6lanRgr6wXibZr8KgzXxBl
2012,88,Take a Little Ride,Jason Aldean,,,,3:07,54.0,1KZ13No14RifaK2e9ii8da
2012,89,You Da One,Rihanna,,,,3:20,67.0,3Yt9lRtS5V4nbJnwcgFgvC
2012,90,We Run The Night,Havana Brown,Pitbull,,,3:48,51.0,0mtPNQl5vePVwiI9Vykp7L
2012,91,It's Time,Imagine Dragons,,,,3:57,64.0,6BtmXhTJMM9sBTHeYYASGz
2012,92,Ransom,Lil Tecca,,,,2:11,85.0,1lOe9qE0vR9zwWQAOk6CoO
2012,93,I Don't Want This Night To End,Luke Bryan,,,,3:39,69.0,7c1KTn1z8Gw8ouYdcF4qaG
2012,94,Diamonds,Rihanna,,,,3:45,70.0,1z9kQ14XBSN0r2v6fx4IdG
2012,95,Hard To Love,Lee Brice,,,,3:44,64.0,6E9V9TRlVOLjenGjHemzEH
2012,96,Somethin' 'Bout A Truck,Kip Moore,,,,3:33,64.0,6Ymvlzom4TQeoKqAWsZRD8
2012,97,Adorn,Miguel,,,,3:13,68.0,25cUhiAod71TIQSNicOaW3
2012,98,Fly over States,Jason Aldean,,,,3:38,62.0,0dUsJqLL2gVO9SOQXtgCMd
2012,99,Even If It Breaks Your Heart,Eli Young Band,,,,3:40,64.0,0Nu9WA8kEbBWEsay2s8Q0U
2012,100,BURN IT DOWN,Linkin Park,,,,3:50,75.0,7oVEtyuv9NBmnytsCIsY5I
2013,1,Thrift Shop (feat. Wanz),Macklemore & Ryan Lewis,Macklemore,Ryan Lewis,,3:55,77.0,6CjtS2JZH9RkDz5UVInsa9
2013,2,Blurred Lines,Robin Thicke,T.I.,Pharrell Williams,,4:23,73.0,0n4bITAu0Y0nigrz3MFJMb
2013,3,Radioactive,Imagine Dragons,,,,3:06,70.0,4G8gkOterJn0Ywt6uhqbhp
2013,4,Harlem Shake,Baauer,,,,3:16,53.0,01XFgRZfZI7oBagNf1Loml
2013,5,Can't Hold Us (feat. Ray Dalton),Macklemore,Ryan Lewis,Macklemore & Ryan Lewis,,4:18,83.0,22skzmqfdWrjJylampe0kt
2013,6,Mirrors,Justin Timberlake,,,,8:04,78.0,4rHZZAmHpZrA3iH5zx8frV
2013,7,Just Give Me a Reason (feat. Nate Ruess),P!nk,Nate Ruess,,,4:02,81.0,1mKXFLRA179hdOWQBwUk9e
2013,8,When I Was Your Man,Bruno Mars,,,,3:33,86.0,0nJW01T7XtvILxQgC5J7Wh
2013,9,Cruise,Florida Georgia Line,,,,3:28,66.0,0i5el041vd6nxrGEU8QRxy
2013,10,Roar,Katy Perry,,,,3:43,77.0,27tNWlhdAryQY04Gb2ZhUI
2013,11,Locked out of Heaven,Bruno Mars,,,,3:53,89.0,3w3y8KPTfNeOKPiqUTakBh
2013,12,Ho Hey,The Lumineers,,,,2:43,80.0,0DwClY2t9YAWHBROMIgrXb
2013,13,Stay,Rihanna,Mikky Ekko,,,4:00,72.0,789CxjEOtO76BVD1A9yJQH
2013,14,Get Lucky (Radio Edit) [feat. Pharrell Williams and Nile Rodgers],Pharrell Williams,Nile Rodgers,Thomas Bangalter,,4:08,77.0,2Foc5Q5nqNiosCNqttzHof
2013,15,Royals,Lorde,,,,3:10,75.0,2dLLR6qlu5UJ5gk0dKz0h3
2013,16,I Knew You Were Trouble.,Taylor Swift,,,,3:39,74.0,6FB3v4YcR57y4tXFcdxI1E
2013,17,We Can't Stop,Miley Cyrus,,,,3:51,78.0,2y4lAQpi5VTNLu2ldeTdUH
2013,18,Wrecking Ball,Miley Cyrus,,,,3:41,78.0,2vwlzO0Qp8kfEtzTsCXfyE
2013,19,Wake Me Up,Avicii,,,,4:07,85.0,0nrRP2bk19rLc0orkWPQk2
2013,20,Suit & Tie (feat. JAY-Z),Justin Timberlake,JAY-Z,,,5:26,64.0,6vt0I1cw1YmAIKDJvHVIM5
2013,21,Cups (Pitch Perfect’s “When I’m Gone”) - Pop Version,Anna Kendrick,,,,2:08,58.0,6mH3qVIeOsnQIAho5eWwhH
2013,22,Holy Grail,JAY-Z,Justin Timberlake,,,5:38,60.0,37jTPJgwCCmIGMPB45jrPV
2013,23,Scream & Shout,will.i.am,Britney Spears,,,4:43,76.0,2iJuuzV8P9Yz0VSurttIV5
2013,24,Clarity,Zedd,Foxes,,,4:31,74.0,60wwxj6Dd9NJlirf84wr2c
2013,25,Sail,AWOLNATION,,,,4:19,71.0,7ueP5u2qkdZbIPN2YA6LR0
2013,26,Don't You Worry Child - Radio Edit,Swedish House Mafia,John Martin,,,3:32,79.0,2V65y3PX4DkRhy1djlxd9p
2013,27,Diamonds,Rihanna,,,,3:45,70.0,1z9kQ14XBSN0r2v6fx4IdG
2013,28,I Love It (feat. Charli XCX),Icona Pop,Charli xcx,,,2:37,70.0,6HZ9VeI5IRFCNQLXhpF4bq
2013,29,Safe and Sound,Capital Cities,,,,3:12,82.0,5JVbvCHX10U2pLa5DEqGav
2013,30,Treasure,Bruno Mars,,,,2:58,79.0,55h7vJchibLdUkxdlX3fK7
2013,31,The Way,Ariana Grande,Mac Miller,,,3:47,68.0,06EL94D0TA27Ik0Ke5usbj
2013,32,Started From the Bottom,Drake,,,,2:54,61.0,5DI9jxTHrEiFAhStG7VA8E
